district	district-en	openDate	closeDate	age
종로구	Jongno-gu	1999-11-26	2005-06-06T23:00Z	5.534132420091324
종로구	Jongno-gu	1999-11-30	2000-05-08T23:00Z	0.44098173515981737
종로구	Jongno-gu	1999-12-24		19.425725985286658
종로구	Jongno-gu	1992-11-23	2001-11-27	9.016438356164384
종로구	Jongno-gu	1998-07-01T23:00Z	2007-11-09	9.36175799086758
종로구	Jongno-gu	1998-07-06T23:00Z	1999-09-07T23:00Z	1.1726027397260275
종로구	Jongno-gu	1998-07-15T23:00Z	2013-03-11	14.663127853881278
종로구	Jongno-gu	1994-02-03	2007-11-09	13.772602739726027
종로구	Jongno-gu	1994-02-03	2014-07-03T23:00Z	20.42728310502283
종로구	Jongno-gu	1994-02-15	2001-03-30T23:00Z	7.1259132420091325
종로구	Jongno-gu	1994-04-01T23:00Z	1999-05-31T23:00Z	5.167123287671233
종로구	Jongno-gu	1994-04-06T23:00Z	2007-10-31	13.575456621004566
종로구	Jongno-gu	1994-04-17T23:00Z		25.11351137341451
종로구	Jongno-gu	1994-04-17T23:00Z	2000-07-13T23:00Z	6.243835616438356
종로구	Jongno-gu	1994-05-03T23:00Z		25.069675756976153
종로구	Jongno-gu	1994-05-12T23:00Z	1999-07-25T23:00Z	5.205479452054795
종로구	Jongno-gu	2004-04-27T23:00Z	2014-05-19T23:00Z	10.065753424657535
종로구	Jongno-gu	2004-06-07T23:00Z		14.965566167935059
종로구	Jongno-gu	2004-06-09T23:00Z	2010-05-11T23:00Z	5.923287671232877
종로구	Jongno-gu	2004-09-09T23:00Z		14.708031921359716
종로구	Jongno-gu	2004-11-30	2008-01-25	3.1534246575342464
종로구	Jongno-gu	2005-01-27	2006-01-18	0.9753424657534246
종로구	Jongno-gu	1995-08-15T23:00Z	2004-01-13	8.416552511415524
종로구	Jongno-gu	1995-09-10T23:00Z	2005-06-09T23:00Z	9.753424657534246
종로구	Jongno-gu	1995-11-07	2006-08-02T23:00Z	10.745091324200914
종로구	Jongno-gu	1995-11-30	2001-02-13	5.210958904109589
종로구	Jongno-gu	1995-12-02	2004-11-17	8.967123287671233
종로구	Jongno-gu	1996-02-02	2005-06-09T23:00Z	9.3587899543379
종로구	Jongno-gu	1996-03-04		23.233945163368848
종로구	Jongno-gu	1996-03-12	2003-03-29	7.049315068493151
종로구	Jongno-gu	2006-07-02T23:00Z	2009-12-22	3.4740867579908676
종로구	Jongno-gu	2000-03-02	2001-10-18T23:00Z	1.6327625570776256
종로구	Jongno-gu	2000-03-10	2003-11-10	3.671232876712329
종로구	Jongno-gu	2000-03-11	2006-05-28T23:00Z	6.219063926940639
종로구	Jongno-gu	2001-12-19	2003-12-24	2.0136986301369864
종로구	Jongno-gu	2000-04-20T23:00Z	2002-09-11T23:00Z	2.3945205479452056
종로구	Jongno-gu	2000-04-26T23:00Z	2005-06-06T23:00Z	5.115068493150685
종로구	Jongno-gu	2000-04-26T23:00Z	2003-04-15T23:00Z	2.96986301369863
종로구	Jongno-gu	2000-05-02T23:00Z		19.066936030948757
종로구	Jongno-gu	2000-07-11T23:00Z		18.87515520903095
종로구	Jongno-gu	2000-07-23T23:00Z	2012-03-31T23:00Z	11.695890410958905
종로구	Jongno-gu	2000-08-13T23:00Z	2019-01-22	18.45216894977169
종로구	Jongno-gu	2000-08-29T23:00Z		18.740908633688484
종로구	Jongno-gu	1994-05-22T23:00Z	2008-09-10T23:00Z	14.315068493150685
종로구	Jongno-gu	1994-06-27T23:00Z	2003-09-14T23:00Z	9.221917808219178
종로구	Jongno-gu	1994-06-27T23:00Z	2004-04-25T23:00Z	9.835616438356164
종로구	Jongno-gu	2000-09-19T23:00Z	2006-05-28T23:00Z	5.69041095890411
종로구	Jongno-gu	2000-12-01	2000-12-01	0
종로구	Jongno-gu	2000-12-08	2003-10-07T23:00Z	2.8327625570776256
종로구	Jongno-gu	2000-12-23	2010-05-24T23:00Z	9.424543378995434
종로구	Jongno-gu	2001-03-29T23:00Z	2004-01-29	2.835730593607306
종로구	Jongno-gu	2001-04-15T23:00Z	2010-10-14T23:00Z	9.504109589041096
종로구	Jongno-gu	2001-04-16T23:00Z	2006-10-24T23:00Z	5.526027397260274
종로구	Jongno-gu	2001-05-06T23:00Z	2002-07-07T23:00Z	1.16986301369863
종로구	Jongno-gu	1998-12-23	2015-12-08	16.96986301369863
종로구	Jongno-gu	1998-12-23	2011-08-04T23:00Z	12.624543378995433
종로구	Jongno-gu	1998-12-30	2014-02-28	15.175342465753424
종로구	Jongno-gu	2006-07-07T23:00Z		12.883374387144851
종로구	Jongno-gu	2001-05-16T23:00Z		18.028579866596907
종로구	Jongno-gu	2001-05-24T23:00Z	2013-02-13	11.73162100456621
종로구	Jongno-gu	1994-07-24T23:00Z		24.84501822276129
종로구	Jongno-gu	1994-07-27T23:00Z	1999-08-12T23:00Z	5.046575342465753
종로구	Jongno-gu	1994-08-10T23:00Z	2012-11-14	18.27408675799087
종로구	Jongno-gu	1994-08-22T23:00Z	2006-06-14T23:00Z	11.819178082191781
종로구	Jongno-gu	2003-06-08T23:00Z		15.965566167966768
종로구	Jongno-gu	2003-06-15T23:00Z	2007-01-15	3.5864155251141554
종로구	Jongno-gu	2003-07-28T23:00Z	2004-04-22T23:00Z	0.736986301369863
종로구	Jongno-gu	1994-09-08T23:00Z	2002-11-07	8.167237442922374
종로구	Jongno-gu	1994-10-16T23:00Z	2007-11-09	13.07134703196347
종로구	Jongno-gu	1994-11-19	2002-04-30T23:00Z	7.451940639269407
종로구	Jongno-gu	1999-01-05	2004-12-06	5.923287671232877
종로구	Jongno-gu	1999-01-06	2002-04-11T23:00Z	3.2656392694063925
종로구	Jongno-gu	1992-12-16	1999-12-22	7.019178082191781
종로구	Jongno-gu	1992-12-16	2000-05-22T23:00Z	7.43824200913242
종로구	Jongno-gu	1992-12-21	2018-08-22T23:00Z	25.68755707762557
종로구	Jongno-gu	1993-11-06	2001-04-06T23:00Z	7.421803652968037
종로구	Jongno-gu	2001-05-27T23:00Z	2004-01-20	2.649429223744292
종로구	Jongno-gu	2001-06-01T23:00Z	2003-05-27T23:00Z	1.9863013698630136
종로구	Jongno-gu	1993-01-28	2005-08-21T23:00Z	12.572488584474886
종로구	Jongno-gu	1993-01-29	2007-05-16T23:00Z	14.303995433789954
종로구	Jongno-gu	1993-02-25	2004-01-05	10.865753424657534
종로구	Jongno-gu	1993-02-25	2004-02-03	10.945205479452055
종로구	Jongno-gu	1995-08-15T23:00Z	2008-04-07T23:00Z	12.654794520547945
종로구	Jongno-gu	1993-12-08	2004-04-19T23:00Z	10.372488584474885
종로구	Jongno-gu	1993-12-08	2003-03-05	9.243835616438357
종로구	Jongno-gu	1993-12-08		25.47230132778412
종로구	Jongno-gu	1993-12-08	2005-09-25T23:00Z	11.80810502283105
종로구	Jongno-gu	1993-06-07T23:00Z		25.97378534604896
종로구	Jongno-gu	1993-12-08		25.47230132778412
종로구	Jongno-gu	1993-12-23		25.431205437373162
종로구	Jongno-gu	1993-12-23	2005-06-07T23:00Z	11.465639269406394
종로구	Jongno-gu	1993-12-29	2000-11-25	6.912328767123288
종로구	Jongno-gu	1993-12-29	2012-07-08T23:00Z	18.539611872146118
종로구	Jongno-gu	1993-12-29	2000-08-10T23:00Z	6.621803652968037
종로구	Jongno-gu	2002-06-02T23:00Z		16.982004524131153
종로구	Jongno-gu	1996-11-11		22.54353420449645
종로구	Jongno-gu	1996-12-10	2010-01-04	13.076712328767123
종로구	Jongno-gu	2006-03-27T23:00Z	2009-02-20	2.9042237442922376
종로구	Jongno-gu	1992-07-07T23:00Z	2005-06-07T23:00Z	12.926027397260274
종로구	Jongno-gu	2006-04-17T23:00Z		13.105292195364028
종로구	Jongno-gu	2006-04-27T23:00Z	2008-12-24	2.6603881278538815
종로구	Jongno-gu	2006-06-27T23:00Z	2008-03-11	1.7042237442922374
종로구	Jongno-gu	1999-01-18	2000-04-09T23:00Z	1.227283105022831
종로구	Jongno-gu	1999-01-28	2019-02-15	20.063013698630137
종로구	Jongno-gu	1999-02-12	2006-02-23	7.035616438356165
종로구	Jongno-gu	1999-03-02	2014-08-07T23:00Z	15.446461187214611
종로구	Jongno-gu	1999-03-03	2000-05-11T23:00Z	1.194406392694064
종로구	Jongno-gu	1999-03-04	2010-02-18	10.96986301369863
종로구	Jongno-gu	1999-03-04	2005-11-16	6.7095890410958905
종로구	Jongno-gu	1999-03-04		20.23394516340056
종로구	Jongno-gu	1999-03-09	2003-11-17	4.695890410958904
종로구	Jongno-gu	1999-03-18	2001-08-05T23:00Z	2.3889269406392692
종로구	Jongno-gu	1996-09-03T23:00Z	2007-02-21	10.47134703196347
종로구	Jongno-gu	1996-09-11T23:00Z	2014-02-19	17.449429223744293
종로구	Jongno-gu	1993-11-16	1999-08-31T23:00Z	5.794406392694064
종로구	Jongno-gu	1993-12-08	2005-06-14T23:00Z	11.525913242009132
종로구	Jongno-gu	2007-06-18T23:00Z	2016-01-26	8.61107305936073
종로구	Jongno-gu	2007-07-01T23:00Z		11.899812743309234
종로구	Jongno-gu	1994-08-31T23:00Z	1999-12-21	5.3069634703196344
종로구	Jongno-gu	1994-08-31T23:00Z		24.740908633720192
종로구	Jongno-gu	2007-11-29		11.488739683948504
종로구	Jongno-gu	2007-12-24	2015-11-16	7.901369863013699
종로구	Jongno-gu	1992-11-24	2000-12-08	8.043835616438356
종로구	Jongno-gu	1993-06-29T23:00Z	2001-07-27T23:00Z	8.082191780821917
종로구	Jongno-gu	1994-09-06T23:00Z	2002-07-22T23:00Z	7.879452054794521
종로구	Jongno-gu	1993-11-06	2002-06-18T23:00Z	8.621803652968037
종로구	Jongno-gu	1993-11-06	2003-07-14T23:00Z	9.693036529680365
종로구	Jongno-gu	1993-11-06	2001-05-30T23:00Z	7.569748858447489
종로구	Jongno-gu	1993-11-06		25.55997256066083
종로구	Jongno-gu	1992-11-30		26.4942191360033
종로구	Jongno-gu	1992-12-01		26.491479409975902
종로구	Jongno-gu	1992-12-01	2002-05-02T23:00Z	9.424543378995434
종로구	Jongno-gu	1992-12-08	2018-06-13T23:00Z	25.53139269406393
종로구	Jongno-gu	1993-09-24T23:00Z	2002-12-17	9.23299086757991
종로구	Jongno-gu	1993-10-04T23:00Z		25.647757948788687
종로구	Jongno-gu	1994-11-22	2002-01-25	7.1808219178082195
종로구	Jongno-gu	1994-11-29	2002-08-12T23:00Z	7.709474885844749
종로구	Jongno-gu	1994-12-14		24.455862971619737
종로구	Jongno-gu	1996-03-18	2011-02-28	14.95890410958904
종로구	Jongno-gu	1996-05-29T23:00Z	2008-10-22T23:00Z	12.408219178082192
종로구	Jongno-gu	2001-06-01T23:00Z	2005-06-14T23:00Z	4.038356164383561
종로구	Jongno-gu	2003-09-08T23:00Z	2017-11-23	14.216552511415525
종로구	Jongno-gu	2003-09-18T23:00Z		15.686114113203958
